@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
3206,'2024/05/30 14:59:05:246',21,0,0,0.443928,2.830978,2.970692,3.369552,1.623877,3.483226,2.175804,1.19613,2.36651,1.177065,1.16841,3.241615,2.097592,1.816553,3.698215,5.024807,8.036979,4.459444,3.289035,2.443772,2.002089,1.897877,1.569462,0,0,-0.024167,0,0,0
3207,'2024/05/30 14:59:05:278',21,0,0,2.209911,2.711414,4.468136,5.890049,3.46234,1.627146,1.223464,2.151801,3.45502,2.403809,2.05477,3.047887,2.233342,4.641528,4.277505,3.421949,3.475298,2.821352,2.863628,3.219497,1.938843,2.378498,2.570402,0,0,-0.024167,0,0,0
3208,'2024/05/30 14:59:05:311',21,0,0,2.894669,2.838466,1.449568,2.596303,2.361022,3.325004,2.457536,3.223655,2.268491,1.43334,1.949308,3.06631,3.802824,2.122857,2.901807,3.500186,4.181557,4.164752,2.279024,2.434551,2.504288,3.452013,2.536335,0,0,-0.024167,0,0,0
3209,'2024/05/30 14:59:05:345',21,0,0,3.876498,2.958672,1.789616,3.18253,2.6475,2.073703,0.922022,1.051325,2.013042,2.371453,2.078369,2.115376,4.186374,2.837115,4.722731,5.030422,4.358174,3.694222,2.607806,2.849436,3.078579,2.407806,1.631083,0,0,-0.024167,0,0,0
3210,'2024/05/30 14:59:05:378',21,0,0,3.616345,2.187162,2.319072,2.581661,1.50457,1.913801,2.909799,1.473089,1.399713,1.839777,2.245769,2.588202,3.31902,5.317354,3.473013,3.138053,3.587316,3.091807,3.013456,2.540615,2.027644,2.396202,2.512846,0,0,-0.024167,0,0,0
3211,'2024/05/30 14:59:05:412',21,0,0,5.044842,2.63053,2.968725,3.957893,2.107309,2.366618,1.682137,2.206799,2.446087,1.500974,1.543207,3.072463,4.460905,1.504383,2.719653,3.034651,5.385704,3.490375,3.145981,2.360346,1.953045,2.660472,2.257887,0,0,-0.024167,0,0,0
3212,'2024/05/30 14:59:05:445',21,0,0,3.086918,2.130911,2.208656,2.134765,2.000566,1.427148,1.519294,0.818789,1.708332,3.191601,1.952796,1.94776,2.944139,1.196467,2.965754,3.788522,3.454817,2.710582,2.630839,2.458275,1.900128,2.252681,2.285527,0,0,-0.024167,0,0,0
3213,'2024/05/30 14:59:05:478',21,0,0,2.614208,3.969053,2.008128,2.378977,2.472895,1.994429,2.272557,0.978078,1.737108,1.975141,1.414875,2.008975,3.652973,2.305239,3.380838,2.121617,4.291726,3.409883,2.768054,2.317308,2.208847,2.470873,1.802988,0,0,-0.024167,0,0,0
3214,'2024/05/30 14:59:05:512',21,0,0,5.986852,0.827465,1.957652,2.753741,3.69686,2.027374,1.254757,1.185994,2.516078,1.956919,1.645948,3.073153,1.274396,2.514522,5.088475,5.20582,4.158981,2.859412,2.375279,1.675745,2.355698,1.729882,1.293583,0,0,-0.024167,0,0,0
3215,'2024/05/30 14:59:05:545',21,0,0,2.228896,1.498975,1.461016,1.360333,0.893561,1.068596,1.697239,3.191454,3.352043,3.407555,1.515777,2.984783,2.679338,2.821488,3.153372,4.429562,3.165209,2.926565,2.674439,1.898882,2.019042,1.934382,1.711222,0,0,-0.024167,0,0,0
3216,'2024/05/30 14:59:05:578',21,0,0,4.827001,3.644138,2.350921,0.849566,3.177984,4.02963,1.664316,1.609861,1.131974,2.793001,2.483525,3.12605,2.633384,1.84095,3.033492,2.490894,3.150453,2.468803,1.880882,2.110063,1.4899,1.511891,1.928205,0,0,-0.024167,0,0,0
3217,'2024/05/30 14:59:05:611',21,0,0,5.666759,3.616604,2.545881,1.913046,3.487176,2.382972,1.44116,1.110602,1.747611,1.034818,1.8288,2.747828,2.496109,1.126617,3.552899,3.525562,3.260416,3.107635,3.330431,2.464653,1.302746,2.017206,2.083041,0,0,-0.024167,0,0,0
3218,'2024/05/30 14:59:05:645',21,0,0,5.01713,0.954529,2.122308,2.214791,2.818761,3.527245,2.399034,1.736744,1.79643,0.869839,1.357917,4.058107,3.221583,3.701604,3.758173,4.259961,4.24688,3.183223,2.257974,1.191566,1.626629,1.736693,2.612233,0,0,-0.024167,0,0,0
3219,'2024/05/30 14:59:05:678',21,0,0,2.748478,3.663698,1.133187,1.280799,1.395024,2.312248,0.534105,0.758526,2.746492,1.429603,1.764158,2.150235,1.914183,2.054405,2.651712,2.667867,3.75025,2.392085,3.410069,2.311484,1.725312,1.79649,1.326018,0,0,-0.024167,0,0,0
3220,'2024/05/30 14:59:05:712',21,0,0,6.429764,2.096233,2.367037,3.390724,2.266099,3.196018,0.722055,1.059215,2.271419,1.309172,2.42821,1.830479,2.541117,3.825806,4.232601,5.527971,4.688864,2.659662,3.072609,2.72602,2.111117,2.004202,1.305318,0,0,-0.024167,0,0,0
3221,'2024/05/30 14:59:05:745',21,0,0,2.666457,6.415383,1.725741,0.82059,1.061076,1.695874,1.437459,2.052934,2.00436,0.708676,1.376369,1.638926,2.878828,1.550999,3.693556,2.792528,3.821578,2.955664,2.295737,1.780228,1.473495,1.221215,1.269948,0,0,-0.024167,0,0,0
3222,'2024/05/30 14:59:05:779',21,0,0,3.433129,2.759022,3.19393,2.03714,1.317417,2.129636,2.142604,1.3877,1.260815,1.553141,1.55233,3.988847,2.69385,2.1089,3.131891,3.85406,4.715372,2.784144,2.609949,1.613314,2.01633,1.594074,1.288871,0,0,-0.024167,0,0,0
3223,'2024/05/30 14:59:05:812',21,0,0,3.444695,1.376534,0.787856,0.329196,1.583279,1.814712,1.082354,1.374107,1.462588,2.243057,2.623337,1.968141,2.301004,1.956745,2.884356,3.867628,2.34273,3.320003,3.717709,3.091431,1.417722,1.854905,2.27597,0,0,-0.024167,0,0,0
3224,'2024/05/30 14:59:05:845',21,0,0,6.642734,6.008924,1.424264,1.467311,1.90906,1.800707,1.815071,0.876935,2.793097,2.756896,1.828524,3.323271,1.748986,2.411817,2.801774,4.25343,5.141139,2.282139,3.036871,2.278532,1.877911,1.792718,1.608044,0,0,-0.024167,0,0,0
3225,'2024/05/30 14:59:05:878',21,0,0,2.399367,3.158182,1.663105,0.728307,2.153538,2.296701,1.095493,2.10928,3.793583,1.957553,2.070848,3.559696,3.500366,2.627662,3.686327,5.50609,6.205985,2.49176,1.643207,1.79954,2.348125,1.515416,1.250105,0,0,-0.024167,0,0,0
3226,'2024/05/30 14:59:05:912',21,0,0,3.850086,4.451397,1.87933,1.491026,1.14984,2.13479,0.794569,1.899102,1.548909,1.489786,1.802228,3.576159,6.304525,4.876429,2.494359,3.138853,5.181966,3.926929,2.199597,2.018008,2.674674,2.308138,1.75944,0,0,-0.024167,0,0,0
3227,'2024/05/30 14:59:05:945',21,0,0,5.96876,5.577288,2.726073,2.847309,2.779983,2.91811,1.367266,1.838029,1.777416,2.664388,2.300292,1.587713,3.952114,1.940153,4.180779,4.712177,4.338421,2.71484,3.130708,1.820105,1.712178,1.39963,1.43151,0,0,-0.024167,0,0,0
3228,'2024/05/30 14:59:05:979',21,0,0,4.896624,3.355449,2.926476,2.08248,1.85668,2.39509,2.461281,1.59116,1.679488,1.016648,1.69402,2.219613,2.289402,1.781804,3.044165,3.18645,4.251936,3.305133,2.343417,1.738394,1.973819,1.70287,1.408014,0,0,-0.024167,0,0,0
3229,'2024/05/30 14:59:06:012',21,0,0,4.596312,1.867535,1.738659,1.995908,1.352464,1.506067,1.492659,1.3227,1.647328,1.39448,1.660883,1.578503,2.095415,2.773381,3.047651,2.267142,5.417674,3.051497,1.206705,1.322223,1.596179,1.485313,1.283304,0,0,-0.024167,0,0,0
3230,'2024/05/30 14:59:06:045',21,0,0,2.689459,3.344807,2.906855,2.693191,1.686755,1.015811,0.950162,1.637373,2.296368,4.030012,2.503247,3.730322,5.282066,4.789636,2.72568,2.075574,2.802974,1.990835,2.461916,1.935751,1.703309,1.996574,1.654214,0,0,-0.024167,0,0,0
3231,'2024/05/30 14:59:06:078',21,0,0,2.139304,5.263494,2.316504,2.386806,4.543916,4.100597,1.502036,1.66129,2.08746,1.353173,2.57754,2.088027,2.054524,2.471458,5.530941,3.491815,3.392819,3.857431,3.063928,1.722657,1.655759,1.466029,1.93393,0,0,-0.024167,0,0,0
3232,'2024/05/30 14:59:06:111',21,0,0,3.255743,1.347452,3.124991,2.746003,2.535077,1.766902,0.53527,0.69539,3.403559,2.124531,2.887476,3.889802,4.000004,2.549716,4.967615,3.815055,2.89882,2.68462,2.199009,2.056821,2.23689,1.977686,1.482479,0,0,-0.024167,0,0,0
3233,'2024/05/30 14:59:06:145',21,0,0,6.444847,5.136784,2.105335,2.554917,2.23713,1.713047,1.629405,1.42782,1.315418,1.624502,1.806537,1.59209,1.966547,2.805618,4.055463,4.65353,1.916598,1.604798,2.319768,3.029052,1.572326,1.845458,1.618232,0,0,-0.024167,0,0,0
3234,'2024/05/30 14:59:06:178',21,0,0,4.953326,2.812417,3.598165,2.096846,2.10566,1.672896,2.301483,0.904447,2.305783,1.551304,1.489799,3.417069,2.494932,2.119238,3.972429,4.591045,3.43325,4.350903,2.874299,1.750807,2.365311,2.1407,1.919823,0,0,-0.024167,0,0,0
3235,'2024/05/30 14:59:06:212',21,0,0,3.274757,2.729791,2.079005,3.309007,1.839218,1.236253,1.808243,2.907842,1.371352,0.976888,2.12915,4.098222,1.98823,1.701063,2.71468,3.603939,5.646821,2.895795,1.905167,2.674312,2.984655,2.876158,1.805019,0,0,-0.024167,0,0,0
3236,'2024/05/30 14:59:06:245',21,0,0,11.52793,7.439834,3.093519,1.205687,2.377147,2.750908,1.972171,1.149924,2.216879,1.855661,2.259521,2.803106,2.354923,3.77378,2.742132,4.163561,5.144516,2.955072,2.051613,2.116839,1.143473,1.534835,1.944645,0,0,-0.024167,0,0,0
3237,'2024/05/30 14:59:06:279',21,0,0,6.969697,2.80785,3.166522,3.614712,3.03538,1.611645,1.337566,0.771532,2.118201,1.829714,1.021537,2.528718,3.429914,2.23194,3.779186,3.266919,4.500165,2.548778,2.108708,1.778676,2.056519,2.213055,1.442393,0,0,-0.024167,0,0,0
3238,'2024/05/30 14:59:06:312',21,0,0,6.275594,6.498673,3.589276,2.850423,2.700865,1.250886,0.904651,2.310874,4.164612,2.170737,2.075061,2.278241,2.831307,3.126052,3.163484,2.90686,3.431076,2.698576,1.685794,1.756045,2.385213,1.561044,1.218912,0,0,-0.024167,0,0,0
3239,'2024/05/30 14:59:06:346',21,0,0,6.306898,3.80113,1.966492,2.298531,2.32794,3.307895,2.595987,3.160475,3.255419,2.345323,1.392714,3.251456,4.269418,3.051009,3.918367,4.438726,5.149219,2.828183,2.661119,1.159601,2.00066,1.673494,1.404744,0,0,-0.024167,0,0,0
3240,'2024/05/30 14:59:06:379',21,0,0,4.48129,1.614986,2.669935,2.69097,2.339414,1.95689,0.820005,0.577358,1.082588,0.868119,1.043314,1.947745,2.781027,2.031289,3.263038,4.183165,4.939873,4.069544,1.882397,2.193086,1.836085,1.363577,1.142652,0,0,-0.024167,0,0,0
3241,'2024/05/30 14:59:06:412',21,0,0,5.481216,1.063463,1.906422,2.405893,1.8485,1.450942,1.25843,2.040009,4.061715,1.686212,1.934591,2.992271,2.502991,3.105216,3.387793,3.951585,4.317059,2.344715,1.304354,1.012432,1.583359,1.697601,1.371628,0,0,-0.024167,0,0,0
3242,'2024/05/30 14:59:06:445',21,0,0,1.10973,3.486777,3.371516,3.069903,1.238096,2.258992,1.085279,1.360049,3.36,1.397736,1.357635,2.177045,3.676974,2.603562,4.017448,3.347231,3.88147,3.228735,2.384205,2.117123,1.380569,1.696797,1.491674,0,0,-0.024167,0,0,0
3243,'2024/05/30 14:59:06:478',21,0,0,7.437978,6.703671,5.929629,3.65478,0.559654,0.529423,1.380794,1.160918,1.884576,2.053892,3.18094,1.699213,1.908422,1.889323,2.691838,3.032069,3.912886,2.811858,2.291234,1.762531,2.135106,1.690148,1.326409,0,0,-0.024167,0,0,0
3244,'2024/05/30 14:59:06:512',21,0,0,4.205928,4.903315,2.803878,2.870729,3.422384,3.667175,1.592717,0.874447,1.333289,1.792637,1.382583,2.207866,2.680398,2.071264,2.182356,3.018932,4.415444,2.826282,2.813786,2.867597,1.992624,2.543053,1.244645,0,0,-0.024167,0,0,0
3245,'2024/05/30 14:59:06:546',21,0,0,4.319864,1.523158,2.024895,3.057426,1.286595,1.329134,2.081601,2.348145,1.320112,1.101225,0.685216,3.441322,3.805984,3.773249,4.911797,4.250925,4.516198,3.295078,2.083038,2.498267,1.336469,1.49218,1.625343,0,0,-0.024167,0,0,0
3246,'2024/05/30 14:59:06:579',21,0,0,8.09493,4.41593,1.324673,1.622611,1.46238,3.534185,2.81274,1.543044,2.142529,1.179397,1.827856,3.901284,4.034472,3.08308,3.195331,3.496978,2.286879,2.747443,2.918786,1.819496,1.783153,1.711245,1.384627,0,0,-0.024167,0,0,0
3247,'2024/05/30 14:59:06:612',21,0,0,2.364064,1.883243,2.093807,1.694243,1.077358,0.944233,1.715892,0.970341,1.93288,2.933255,3.62938,3.343723,3.00471,2.759485,3.579691,3.481838,4.854798,2.890657,2.979971,1.289681,0.945635,1.486937,1.518419,0,0,-0.024167,0,0,0
3248,'2024/05/30 14:59:06:645',21,0,0,8.16807,4.136694,4.231164,3.844944,2.750169,2.281632,1.644543,1.735757,2.305774,0.533305,1.581347,2.482947,4.424896,3.845604,3.267707,3.784855,4.052664,3.285094,2.462634,1.637438,1.747125,2.228624,1.75154,0,0,-0.024167,0,0,0
3249,'2024/05/30 14:59:06:679',21,0,0,7.413795,4.936968,3.751402,4.041671,1.187625,2.614621,1.853076,1.256066,1.250072,0.893487,1.773113,1.566851,1.731903,2.232876,3.861271,3.618413,4.98643,4.438511,3.400022,2.046126,1.470486,1.873305,2.091368,0,0,-0.024167,0,0,0
3250,'2024/05/30 14:59:06:712',21,0,0,7.420084,1.577883,1.874234,2.242661,1.041263,2.203078,2.429574,2.003529,2.069352,3.318558,2.897459,3.885481,3.013546,1.871016,3.271593,4.233547,4.918958,3.326496,2.051385,2.153793,1.993021,1.982841,1.449188,0,0,-0.024167,0,0,0
3251,'2024/05/30 14:59:06:745',21,0,0,6.000375,5.107265,4.921468,3.26057,2.341881,5.621454,4.383159,2.886282,1.916348,2.677174,2.237535,3.442332,3.376454,2.837345,4.166467,4.520224,3.345515,3.166565,2.24331,1.852952,1.485049,2.31797,2.273345,0,0,-0.024167,0,0,0
3252,'2024/05/30 14:59:06:778',21,0,0,5.761971,2.155143,2.643456,3.486089,1.656466,1.250632,2.629623,1.799244,1.456645,1.757798,3.486752,4.726302,4.966047,5.606821,5.853826,4.612288,3.819876,3.276229,3.094797,1.88628,1.417362,1.473674,1.915964,0,0,-0.024167,0,0,0
3253,'2024/05/30 14:59:06:812',21,0,0,5.21459,3.675646,3.017839,3.017339,1.766731,1.906287,1.408723,0.841942,1.304307,2.583801,2.412133,3.855154,3.712369,2.226936,2.607032,3.309354,2.579296,2.498443,5.600062,4.101327,3.178045,2.456993,1.365809,0,0,-0.024167,0,0,0
3254,'2024/05/30 14:59:06:846',21,0,0,3.026126,2.593989,4.087294,2.747761,1.193919,1.976356,0.884648,1.066485,2.506902,3.61815,2.535123,3.951796,3.747151,2.649249,4.109873,5.757206,8.160816,7.493243,6.826482,7.11854,4.845552,3.460155,2.459196,0,0,-0.024167,0,0,0
3255,'2024/05/30 14:59:06:879',21,0,0,2.616065,3.186489,2.673127,2.655155,1.470854,2.770615,5.850554,3.512665,2.381247,1.947012,2.337626,3.423278,2.32264,2.045474,4.119615,4.841687,9.343871,5.222465,7.193948,8.801344,9.855075,3.842058,2.382968,0,0,-0.024167,0,0,0
3256,'2024/05/30 14:59:06:912',21,0,0,0.898549,2.147332,1.814682,1.702471,0.96098,1.544116,2.738038,1.483274,2.484005,1.094076,2.245774,5.073792,5.318725,4.285677,10.063747,9.590404,13.071747,8.777929,8.116129,5.629313,9.314589,5.225977,2.780629,0,0,-0.024167,0,0,0
3257,'2024/05/30 14:59:06:945',21,0,0,5.454319,3.629587,5.699059,4.413464,3.16094,2.481695,3.688817,3.135016,6.219024,2.247042,2.996763,13.218199,6.375928,6.916399,4.644883,11.99812,13.374318,6.967434,15.236757,9.497883,8.422096,7.246923,7.0905,0,0,-0.024167,0,0,0
3258,'2024/05/30 14:59:06:979',21,0,0,3.926591,2.979898,2.415491,3.309137,1.915877,2.511321,4.682405,2.700345,3.889369,1.36945,2.639982,14.978427,8.883722,8.17408,6.911619,7.848968,13.640588,12.551207,20.763016,11.893279,8.442805,4.200863,2.708816,0,0,-0.024167,0,0,0
3259,'2024/05/30 14:59:07:013',21,0,0,3.767754,1.787875,3.844027,2.591494,1.904976,2.720804,1.480123,1.900568,5.193576,1.882602,1.730127,7.798343,5.45993,3.419723,2.900446,8.98307,11.478049,5.084299,11.044375,8.814132,7.635381,4.507416,3.267931,0,0,-0.024167,0,0,0
3260,'2024/05/30 14:59:07:046',21,0,0,3.699007,1.354386,1.842613,2.75833,1.498513,0.65598,5.466576,4.101437,2.776965,2.005258,3.524101,12.149348,8.91762,8.283146,9.696342,12.555071,8.503666,10.541703,10.355851,6.173073,7.506574,3.660321,2.674187,0,0,-0.024167,0,0,0
3261,'2024/05/30 14:59:07:079',21,0,0,4.578591,4.940316,2.777428,3.869079,2.510321,3.024454,2.815528,3.58085,7.40261,1.90838,6.686882,16.507931,5.015343,8.670351,7.519811,16.560625,14.913524,10.887214,12.152708,7.350908,9.516161,4.18959,3.611085,0,0,-0.024167,0,0,0
3262,'2024/05/30 14:59:07:113',21,0,0,4.805757,4.141128,2.029492,3.316508,3.300852,4.914834,6.654455,3.469985,10.151299,1.533597,2.46451,6.155735,3.729625,6.749729,6.889439,8.540306,13.612482,9.687337,7.196558,8.335485,8.794187,4.484433,2.571381,0,0,-0.024167,0,0,0
3263,'2024/05/30 14:59:07:146',21,0,0,2.56654,5.257114,4.695174,4.148519,4.139349,2.443657,4.781045,6.332375,8.837682,1.933535,3.3319,11.087164,7.16244,11.880762,5.957198,9.363059,14.235537,17.598925,7.168213,7.306462,13.175418,6.78273,3.106955,0,0,-0.024167,0,0,0
3264,'2024/05/30 14:59:07:179',21,0,0,2.221267,2.396201,1.834399,3.489443,1.753823,2.234398,7.752826,4.338322,8.83795,2.875177,3.288025,10.260522,12.688426,12.077691,5.67297,10.981868,14.25463,10.642259,10.085313,7.068029,9.902547,4.131043,2.262629,0,0,-0.024167,0,0,0
3265,'2024/05/30 14:59:07:213',21,0,0,4.993624,4.710511,4.341392,3.926728,1.949556,2.945962,14.349277,8.22118,13.626653,3.429243,5.200709,20.639153,10.457526,9.254659,9.788841,18.193583,18.438272,9.544868,18.267103,8.931745,7.339367,6.546246,6.473667,0,0,-0.024167,0,0,0
3266,'2024/05/30 14:59:07:247',21,0,0,9.082013,1.056126,3.745886,3.723905,0.998224,1.976552,6.580386,9.705004,18.259157,4.632553,6.894056,18.486698,13.213217,6.10302,7.063246,12.104242,12.461716,8.792598,17.116402,7.142826,9.592963,4.810586,4.934573,0,0,-0.024167,0,0,0
3267,'2024/05/30 14:59:07:280',21,0,0,5.093367,2.002311,4.432652,4.601924,2.620141,2.697118,5.322573,9.694809,19.805132,5.311739,5.470585,15.869406,10.613961,10.580174,6.113751,10.436584,13.738912,5.599796,8.898477,8.152735,8.698275,4.300472,3.60688,0,0,-0.024167,0,0,0
3268,'2024/05/30 14:59:07:313',21,0,0,8.583531,3.230782,4.013097,5.14241,2.806653,2.419195,4.939704,8.310454,20.064054,2.870279,1.819095,16.472366,9.106606,7.531939,5.688738,11.63019,11.806504,7.983641,6.336847,8.359179,7.526393,4.399778,2.696285,0,0,-0.024167,0,0,0
3269,'2024/05/30 14:59:07:345',21,0,0,3.326943,2.218555,3.644607,4.214321,4.012969,2.587781,3.214231,4.891489,9.613387,2.261011,4.327112,7.827742,5.334161,5.752939,5.963403,10.674528,9.596509,6.995611,6.807664,5.005805,7.048775,3.338781,2.279457,0,0,-0.024167,0,0,0
3270,'2024/05/30 14:59:07:379',21,0,0,5.532274,3.180462,2.778799,4.765713,3.356396,2.041905,2.743582,4.938854,8.586143,3.364599,2.777067,13.052963,11.680209,8.140133,5.526613,8.913456,8.207285,9.627058,8.208116,6.484654,4.987568,3.704772,3.777707,0,0,-0.024167,0,0,0
3271,'2024/05/30 14:59:07:413',21,0,0,3.490791,1.555899,3.102933,3.232313,0.669133,1.542246,6.147888,5.662585,8.752767,4.656837,4.075394,6.88629,10.08294,7.969959,5.798031,11.211613,10.611698,9.631078,8.181444,4.858377,7.208507,4.094775,2.826504,0,0,-0.024167,0,0,0
3272,'2024/05/30 14:59:07:446',21,0,0,3.702782,2.055958,2.956269,3.870326,1.757836,1.977719,9.379906,6.964601,6.776774,3.904541,4.400293,15.570672,12.601769,10.101038,8.108072,9.676269,11.815417,7.161521,7.010831,6.147931,11.338144,5.899939,2.23104,0,0,-0.024167,0,0,0
3273,'2024/05/30 14:59:07:480',21,0,0,5.344121,1.310062,2.374563,3.196477,3.081823,1.067574,1.285161,6.48076,17.654022,3.793423,3.808969,12.146861,18.360172,13.876435,7.82483,13.767709,14.383556,6.660113,14.266457,9.344695,11.319867,6.616323,4.169881,0,0,-0.024167,0,0,0
3274,'2024/05/30 14:59:07:513',21,0,0,10.502365,3.268387,1.942063,3.791895,3.85045,3.44027,6.752845,7.893406,17.168947,2.745014,1.849577,17.318518,28.838713,16.177799,9.145179,14.702622,13.241347,10.391128,13.748871,6.808048,5.409191,5.407944,4.342939,0,0,-0.024167,0,0,0
3275,'2024/05/30 14:59:07:546',21,0,0,2.989049,1.136428,3.113548,2.714471,2.635439,2.462159,6.684707,4.996104,8.881371,3.33584,2.15059,12.277462,21.157291,17.895752,7.77841,10.45918,13.959669,10.79337,8.716849,6.080238,8.031989,6.008095,4.506763,0,0,-0.024167,0,0,0
3276,'2024/05/30 14:59:07:580',21,0,0,8.587309,4.756642,2.833154,2.710767,1.180236,1.472259,4.905232,7.457476,20.273798,5.371681,3.986504,10.366714,16.322025,14.772519,5.727121,10.705957,9.080307,13.030956,12.286605,5.27425,7.89597,5.967771,3.548793,0,0,-0.024167,0,0,0
3277,'2024/05/30 14:59:07:613',21,0,0,2.118101,1.042399,1.977521,2.938887,2.470843,3.797585,11.450722,14.702673,34.168507,3.610472,2.615229,5.542165,18.88756,13.180517,6.480487,12.769412,9.835339,6.233504,8.690399,5.842292,7.644066,5.973197,4.182511,0,0,-0.024167,0,0,0
3278,'2024/05/30 14:59:07:646',21,0,0,7.71699,2.923522,2.16028,2.828562,0.702174,2.584871,4.129048,12.085449,34.635757,6.964209,1.981984,15.758876,22.47382,15.622481,6.537469,8.315718,7.308905,7.925949,11.727297,8.261868,6.928943,5.043791,3.73367,0,0,-0.024167,0,0,0
3279,'2024/05/30 14:59:07:679',21,0,0,6.186385,2.37837,3.616235,3.308855,2.041206,1.561388,8.832439,14.823731,35.527241,4.23246,4.264055,16.422752,22.112822,13.829377,9.832966,6.994644,8.836692,7.422135,9.666278,7.789135,9.78533,5.811299,3.396478,0,0,-0.024167,0,0,0
3280,'2024/05/30 14:59:07:713',21,0,0,8.493116,2.68034,3.400061,4.123003,3.7348,4.716068,14.082785,18.719494,51.274998,5.395409,3.205727,13.355086,5.765043,3.60403,5.41231,7.218459,9.035016,13.010685,16.52574,9.448552,9.820761,4.810393,3.316814,0,0,-0.024167,0,0,0
3281,'2024/05/30 14:59:07:747',21,0,0,4.933959,2.08501,2.355873,3.271774,1.538263,2.167251,7.315159,22.722027,58.319748,5.981483,2.094819,7.622846,12.16116,8.470667,6.998297,7.503881,6.82644,11.630312,10.542992,4.810971,8.269718,5.261985,5.714487,0,0,-0.024167,0,0,0
3282,'2024/05/30 14:59:07:780',21,0,0,0.439114,2.270448,3.659137,3.712678,1.227836,2.117639,7.32034,21.988876,59.921131,6.162885,2.770043,7.896587,16.173502,11.172735,6.077618,9.072093,13.820798,5.682506,9.809643,7.298676,9.496375,7.71774,3.757116,0,0,-0.024167,0,0,0
3283,'2024/05/30 14:59:07:813',21,0,0,2.418325,0.693633,2.484215,2.648281,1.986298,2.191193,6.019858,28.664429,75.730446,7.325302,4.219164,11.866696,20.134628,17.210409,8.439682,4.583889,4.943672,5.578344,10.686346,6.970764,12.670434,7.118421,3.044426,0,0,-0.024167,0,0,0
3284,'2024/05/30 14:59:07:846',21,0,0,2.37108,0.739326,2.701076,3.162167,2.286203,2.227989,3.592488,28.869995,76.089996,6.988224,2.842293,11.293882,21.338642,13.394331,5.127543,7.837111,9.888477,9.263361,11.44964,4.735119,8.578867,5.817772,4.022051,0,0,-0.024167,0,0,0
3285,'2024/05/30 14:59:07:879',21,0,0,2.603055,2.717329,3.236369,3.371802,1.353319,2.723266,9.220028,35.78352,88.088531,7.209955,2.599173,7.833339,18.883003,15.254114,4.942702,4.048615,6.778771,9.338932,9.979521,6.145332,5.484203,3.78334,5.359165,0,0,-0.024167,0,0,0
3286,'2024/05/30 14:59:07:913',21,0,0,2.125261,0.754659,2.540823,3.351035,1.712192,2.746565,8.280781,35.199226,89.185013,8.001065,3.69793,8.326204,22.91695,13.861681,7.566747,9.544521,6.16528,5.431889,10.558071,5.176921,6.22547,4.885265,3.814515,0,0,-0.024167,0,0,0
3287,'2024/05/30 14:59:07:947',21,0,0,5.397671,3.58776,4.274961,3.427109,1.428186,3.925777,2.215795,35.697693,90.198013,9.907383,2.811901,16.655546,29.765753,17.10997,6.535392,8.494606,6.229177,6.49019,7.641791,4.587029,6.532518,6.059207,3.680463,0,0,-0.024167,0,0,0
3288,'2024/05/30 14:59:07:980',21,0,0,1.076846,0.846912,3.949433,4.678091,1.589857,0.694118,4.793788,36.68602,91.44191,8.143251,3.426042,15.264107,25.768768,14.98772,8.370446,10.82541,7.472242,4.857724,5.240633,7.672783,7.665502,4.358524,3.160833,0,0,-0.024167,0,0,0
3289,'2024/05/30 14:59:08:013',21,0,0,3.886186,1.411708,2.564933,3.578313,1.783333,2.418688,6.277641,36.013435,91.463303,7.1059,3.570038,7.234803,22.803812,13.99858,5.323423,5.887461,7.553999,4.91864,7.869546,7.227695,7.429892,5.130901,5.670499,0,0,-0.024167,0,0,0
3290,'2024/05/30 14:59:08:046',21,0,0,2.309391,1.054267,1.735237,2.795913,1.487435,1.99482,3.556877,34.0378,95.92141,7.430217,1.479548,6.840392,20.585745,16.642738,5.533041,4.533799,5.860568,11.061649,13.890272,5.990736,7.942639,4.963833,3.144388,0,0,-0.024167,0,0,0
3291,'2024/05/30 14:59:08:079',21,0,0,2.73578,2.82554,3.098699,2.935457,1.701492,2.032518,1.888431,39.764313,96.126373,7.738869,4.045105,11.114619,22.93515,11.607799,6.985639,11.203634,9.64174,9.951051,10.729791,7.037272,8.340141,3.57565,3.903674,0,0,-0.024167,0,0,0
